Transaction_ID,Customer_ID,Month,Monthly_Income,Monthly_Expense,Card_Spend_Retail,Card_Spend_Travel,Card_Spend_Bills,Delinquency_Flag,Overdue_Days
TXN0004675,CUST0390,2/1/2025,280913.46,208942.46,49242.65,29899.03,129800.78,0,0
TXN0004676,CUST0390,3/1/2025,260666.71,183716.71,77997.17,13803.35,91916.18,0,0
TXN0004677,CUST0390,4/1/2025,264376.13,135342.87,56738,23948.88,54655.99,0,0
TXN0004678,CUST0390,5/1/2025,334533.54,215223.52,99876.26,34475.23,80872.03,0,0
TXN0004679,CUST0390,6/1/2025,274480.14,167391.21,27815.15,26076.89,113499.18,0,0
TXN0004680,CUST0390,7/1/2025,242877.62,132255.29,61226.3,16832.1,54196.89,0,0
TXN0004681,CUST0391,8/1/2024,113015.16,90085.41,22801.66,12504.4,54779.35,0,0
TXN0004682,CUST0391,9/1/2024,120590.77,77200.88,22483.33,10140.65,44576.9,0,0
TXN0004683,CUST0391,10/1/2024,116465.06,80986.13,29513.25,19170.53,32302.34,0,0
TXN0004684,CUST0391,11/1/2024,123559.28,77911.9,27433.9,1558.24,48919.76,0,0
TXN0004685,CUST0391,12/1/2024,133263.3,93596.87,20594.25,16085.73,56916.88,0,0
TXN0004686,CUST0391,1/1/2025,108547.73,77827.42,33441.45,15825.33,28560.64,0,0
TXN0004687,CUST0391,2/1/2025,114523.68,77706.42,39301.69,12501.01,25903.72,0,0
TXN0004688,CUST0391,3/1/2025,113379.18,88369.35,39755.08,16022.07,32592.2,0,0
TXN0004689,CUST0391,4/1/2025,126037.18,97906.9,34000.47,16023.03,47883.41,0,0
TXN0004690,CUST0391,5/1/2025,125876.42,83810.77,18298.52,17687.23,47825.03,0,0
TXN0004691,CUST0391,6/1/2025,128037.75,72360.66,35962.96,2787.58,33610.13,0,0
TXN0004692,CUST0391,7/1/2025,131520.86,87175.5,26839.42,16218.69,44117.4,0,0
TXN0004693,CUST0392,8/1/2024,82591.33,63042.96,10422.37,10279.28,42341.31,0,0
TXN0004694,CUST0392,9/1/2024,81614.08,59007.02,19468.99,1180.14,38357.89,0,0
TXN0004695,CUST0392,10/1/2024,80295.33,61307.03,15356.52,6843.97,39106.54,0,0
TXN0004696,CUST0392,11/1/2024,78365.13,65642.6,9830.66,5488.35,50323.58,0,0
TXN0004697,CUST0392,12/1/2024,71203.84,50779.01,19166.69,8715.02,22897.3,1,15
TXN0004698,CUST0392,1/1/2025,91244.64,71835.85,36573.5,3294.62,31967.73,1,15
TXN0004699,CUST0392,2/1/2025,81971.69,55437.96,28226.94,11742.31,15468.71,0,0
TXN0004700,CUST0392,3/1/2025,81286.33,62689,13247.16,12490.7,36951.13,0,0
TXN0004701,CUST0392,4/1/2025,76179.18,62214.87,13277.41,9440.48,39496.97,0,0
TXN0004702,CUST0392,5/1/2025,84952.71,64016.76,24099.99,13194.15,26722.62,0,0
TXN0004703,CUST0392,6/1/2025,78764.3,59455.29,14488.36,4534.64,40432.28,0,0
TXN0004704,CUST0392,7/1/2025,69480.87,47652.73,7375.53,6942.53,33334.67,0,0
TXN0004705,CUST0393,8/1/2024,53035.3,35012.99,15443.93,2545.53,17023.53,0,0
TXN0004706,CUST0393,9/1/2024,47584.64,31841.45,8781.59,8590.82,14469.04,0,0
TXN0004707,CUST0393,10/1/2024,50494.12,35573.23,14688.03,6838.6,14046.6,0,0
TXN0004708,CUST0393,11/1/2024,50128.26,38023.78,5714.86,12283.27,20025.65,0,0
TXN0004709,CUST0393,12/1/2024,51775.3,33068.06,16380.2,5933.73,10754.13,0,0
TXN0004710,CUST0393,1/1/2025,49097.22,38044.35,6587.71,8467.39,22989.25,0,0
TXN0004711,CUST0393,2/1/2025,53574.06,43346.62,17186.88,6053.64,20106.09,0,0
TXN0004712,CUST0393,3/1/2025,45639.1,32772.83,13313.39,2962.29,16497.15,0,0
TXN0004713,CUST0393,4/1/2025,48379.18,30042.07,12206,7411.9,10424.16,0,0
TXN0004714,CUST0393,5/1/2025,50101.54,40047.84,8862.73,8172.84,23012.27,0,0
TXN0004715,CUST0393,6/1/2025,56399.96,53995.6,9181.32,9606.47,35207.81,0,0
TXN0004716,CUST0393,7/1/2025,45092.3,23414.81,4269.06,3758.54,15387.22,0,0
TXN0004717,CUST0394,8/1/2024,217492.71,139288.57,63386.2,14642.22,61260.15,0,0
TXN0004718,CUST0394,9/1/2024,239308.17,151548.21,28902.83,27936.57,94708.81,0,0
TXN0004719,CUST0394,10/1/2024,210027.33,155240.79,33810.21,11456.7,109973.88,0,0
TXN0004720,CUST0394,11/1/2024,213552.13,112334.05,37099.6,14919.74,60314.71,0,0
TXN0004721,CUST0394,12/1/2024,210083.02,129576.67,51065.17,21894.32,56617.18,0,0
TXN0004722,CUST0394,1/1/2025,213775.48,142240.55,62011.35,5955.01,74274.19,0,0
TXN0004723,CUST0394,2/1/2025,196058.87,124185.5,47088.37,4025.28,73071.84,0,0
TXN0004724,CUST0394,3/1/2025,175825.95,127451.55,38171.34,25452.64,63827.56,0,0
TXN0004725,CUST0394,4/1/2025,193554.76,136516.2,40650.78,27781.72,68083.69,0,0
TXN0004726,CUST0394,5/1/2025,210028.2,143191.1,47966.98,31162.11,64062,0,0
TXN0004727,CUST0394,6/1/2025,205553,161910.46,66509.2,24813,70588.26,0,0
TXN0004728,CUST0394,7/1/2025,185565.54,94895.84,51293.79,19353.55,24248.5,0,0
TXN0004729,CUST0395,8/1/2024,77759.95,48374.4,19386.15,10860.48,18127.76,0,0
TXN0004730,CUST0395,9/1/2024,76965.93,53530.09,21457.86,7738.89,24333.33,1,5
TXN0004731,CUST0395,10/1/2024,78838.9,38580.5,12191.18,3556.77,22832.54,0,0
TXN0004732,CUST0395,11/1/2024,81288.71,53426.78,14991.63,2856.03,35579.13,0,0
TXN0004733,CUST0395,12/1/2024,76494.86,70101.46,10310,14302.95,45488.51,0,0
TXN0004734,CUST0395,1/1/2025,87086.75,59932.1,14998.03,9351.86,35582.21,0,0
TXN0004735,CUST0395,2/1/2025,85021.78,63313.91,35225.45,2514.54,25573.91,0,0
TXN0004736,CUST0395,3/1/2025,79547.89,50654.26,17162.56,8856.77,24634.94,0,0
TXN0004737,CUST0395,4/1/2025,73691.01,55027.29,21331.92,6381.06,27314.31,0,0
TXN0004738,CUST0395,5/1/2025,79268.91,57258.15,5725.82,8259.18,43273.15,0,0
TXN0004739,CUST0395,6/1/2025,80939.47,58432.14,21963.64,4064.88,32403.62,0,0
TXN0004740,CUST0395,7/1/2025,74689.09,52544.98,20187.33,11401.33,20956.32,0,0
TXN0004741,CUST0396,8/1/2024,98632.81,72685.25,23060.69,11359.5,38265.07,1,30
TXN0004742,CUST0396,9/1/2024,112178.29,76201.91,35819.67,1524.04,38858.2,0,0
TXN0004743,CUST0396,10/1/2024,91709.77,70584.83,27353.87,11668.1,31562.86,0,0
TXN0004744,CUST0396,11/1/2024,113587.63,87224.12,26235.85,8705.58,52282.68,0,0
TXN0004745,CUST0396,12/1/2024,109148.07,84186.17,31206.76,13665.02,39314.4,0,0
TXN0004746,CUST0396,1/1/2025,99665.81,72699,27994.61,12513.05,32191.34,0,0
TXN0004747,CUST0396,2/1/2025,107787.18,82757.36,46982.3,12774.6,23000.45,0,0
TXN0004748,CUST0396,3/1/2025,115118.44,86834.21,35175.21,4613.99,47045.01,1,15
TXN0004749,CUST0396,4/1/2025,110278.84,66277.49,28958.19,4697.11,32622.19,0,0
TXN0004750,CUST0396,5/1/2025,93479.96,76540.56,25113.39,4921.99,46505.17,1,30
TXN0004751,CUST0396,6/1/2025,117099.11,82994.1,27971.88,4916.1,50106.12,1,15
TXN0004752,CUST0396,7/1/2025,96612.49,85744.92,35918.46,18304.71,31521.75,0,0
TXN0004753,CUST0397,8/1/2024,101154.51,49719.46,15138.08,994.39,33586.98,0,0
TXN0004754,CUST0397,9/1/2024,105465.45,78432.75,21506.3,16186.14,40740.31,0,0
TXN0004755,CUST0397,10/1/2024,85650.91,67294.78,23266.4,6712.67,37315.71,1,30
TXN0004756,CUST0397,11/1/2024,87612.11,63588.72,17736.05,1951.38,43901.29,0,0
TXN0004757,CUST0397,12/1/2024,93978.77,51754.88,25390.27,8038.18,18326.43,0,0
TXN0004758,CUST0397,1/1/2025,88650.33,63369.58,21445.34,6951.83,34972.42,0,0
TXN0004759,CUST0397,2/1/2025,105613.41,75818.07,25228.56,8494.69,42094.83,0,0
TXN0004760,CUST0397,3/1/2025,115248.2,76181.92,33922.27,8001.68,34257.97,0,0
TXN0004761,CUST0397,4/1/2025,101812.02,60869.52,19344.91,21244.66,20279.95,0,0
TXN0004762,CUST0397,5/1/2025,103271.75,71854.21,16345.6,3035.66,52472.95,0,0
TXN0004763,CUST0397,6/1/2025,114924.72,72501.55,20199.22,14663.06,37639.28,0,0
TXN0004764,CUST0397,7/1/2025,109943.18,85797.7,31528.91,10591.41,43677.38,0,0
TXN0004765,CUST0398,8/1/2024,27932.23,20298.67,9742.79,5478.52,5077.36,0,0
TXN0004766,CUST0398,9/1/2024,24897.44,19160.63,8441.06,3196.46,7523.1,0,0
TXN0004767,CUST0398,10/1/2024,22572.51,17662.79,1766.28,1286.07,14130.24,0,0
TXN0004768,CUST0398,11/1/2024,21698.6,16362.87,4072.69,3344.55,8945.64,0,0
TXN0004769,CUST0398,12/1/2024,26027.17,20572.36,10176.41,4464.32,5931.63,0,0
TXN0004770,CUST0398,1/1/2025,25268.82,21556.31,5642.21,431.13,15482.98,0,0
TXN0004771,CUST0398,2/1/2025,21830.07,16874.96,5249.09,3870.14,7755.73,0,0
TXN0004772,CUST0398,3/1/2025,28529.97,24102.86,7216.62,8206.85,8679.39,1,15
TXN0004773,CUST0398,4/1/2025,26456.89,17240,7649.86,2718.81,6871.33,0,0
TXN0004774,CUST0398,5/1/2025,26115.24,18680,6050.93,3993.23,8635.84,1,15
TXN0004775,CUST0398,6/1/2025,25353.7,19997.21,5719.6,1975.54,12302.07,0,0
TXN0004776,CUST0398,7/1/2025,25841.79,19186.98,7397.08,1704.83,10085.06,0,0
TXN0004777,CUST0399,8/1/2024,19859.83,12244.04,3609.84,1973.91,6660.29,1,5
TXN0004778,CUST0399,9/1/2024,21458.41,15628.81,5926.41,2664.98,7037.41,0,0
TXN0004779,CUST0399,10/1/2024,19281.3,12768.65,5587.63,776.66,6404.36,0,0
TXN0004780,CUST0399,11/1/2024,19989.92,13733.83,5244.15,3367.09,5122.59,1,5
TXN0004781,CUST0399,12/1/2024,21980.59,12223.06,5510.43,2343.09,4369.54,1,20
TXN0004782,CUST0399,1/1/2025,23612.32,15729.14,3920.27,3447.72,8361.15,0,0
TXN0004783,CUST0399,2/1/2025,21882.63,15946.74,5229.84,1419.74,9297.16,0,0
TXN0004784,CUST0399,3/1/2025,20028.74,13052.68,4305.04,511.43,8236.21,0,0
TXN0004785,CUST0399,4/1/2025,20629.15,14575.87,8387.23,5074.78,1457.59,0,0
TXN0004786,CUST0399,5/1/2025,21178.5,15697.19,3819.17,3271.12,8606.9,0,0
TXN0004787,CUST0399,6/1/2025,17637.18,12753.96,3921.65,894.32,7937.99,1,5
TXN0004788,CUST0399,7/1/2025,21996.03,14889.06,8486.88,1742.29,4659.89,0,0
TXN0004789,CUST0400,8/1/2024,111237.81,105768.77,17422.14,8240.85,80105.78,0,0
TXN0004790,CUST0400,9/1/2024,101054.65,77277.13,23949.55,12969.39,40358.19,0,0
TXN0004791,CUST0400,10/1/2024,102056.38,83793.02,24126.32,6960.5,52706.2,0,0
TXN0004792,CUST0400,11/1/2024,100574.7,68443.93,14772.94,11576.21,42094.78,0,0
TXN0004793,CUST0400,12/1/2024,114556.65,101925.8,44799.72,18238.43,38887.65,0,0
TXN0004794,CUST0400,1/1/2025,124677.77,102762.84,42204.59,14417.74,46140.51,1,5
TXN0004795,CUST0400,2/1/2025,120125.06,101958.58,50486.03,18992.06,32480.49,0,0
TXN0004796,CUST0400,3/1/2025,105345.12,87095.34,39896.11,10357.36,36841.87,0,0
TXN0004797,CUST0400,4/1/2025,99011.27,71945.46,15711.06,16582.04,39652.36,0,0
TXN0004798,CUST0400,5/1/2025,122308.51,104434.15,46307.91,12271.64,45854.6,0,0
TXN0004799,CUST0400,6/1/2025,104258.36,72551.68,38901.82,9718.93,23930.92,1,5
TXN0004800,CUST0400,7/1/2025,106535.78,72861.67,19862.12,5190.53,47809.02,0,0
TXN0004801,CUST0401,8/1/2024,44806.56,33846.71,11792.59,7104.56,14949.56,0,0
TXN0004802,CUST0401,9/1/2024,45588.31,30536.58,13289.68,4898.24,12348.65,0,0
TXN0004803,CUST0401,10/1/2024,44128.87,36566.17,10382.37,4809.92,21373.88,0,0
TXN0004804,CUST0401,11/1/2024,45178.98,26724.11,8490.49,5730.72,12502.9,0,0
TXN0004805,CUST0401,12/1/2024,40704.6,28168.18,4640.66,8087.7,15439.81,0,0
TXN0004806,CUST0401,1/1/2025,53314.19,34328.88,17482.41,6266.45,10580.02,1,20
TXN0004807,CUST0401,2/1/2025,50524.67,45214.73,15338.97,8781.2,21094.57,1,45
TXN0004808,CUST0401,3/1/2025,42016.03,28152.26,9623.95,4699.41,13828.9,0,0
TXN0004809,CUST0401,4/1/2025,38275.84,27781.8,12351.23,5105.52,10325.05,0,0
TXN0004810,CUST0401,5/1/2025,49571.64,41488.36,13892.96,4332.5,23262.9,0,0
TXN0004811,CUST0401,6/1/2025,48431.51,37037.71,17070.92,740.75,19226.04,0,0
TXN0004812,CUST0401,7/1/2025,49401.8,30217.51,16568.35,4798.07,8851.08,0,0
TXN0004813,CUST0402,8/1/2024,28969.26,23315.09,11498.91,2037.06,9779.12,0,0
TXN0004814,CUST0402,9/1/2024,27291.99,18296.52,6071.71,954.41,11270.4,0,0
TXN0004815,CUST0402,10/1/2024,30659.42,19978.97,9098.9,3832.59,7047.48,0,0
TXN0004816,CUST0402,11/1/2024,27850.17,25063.37,6765.89,3950.94,14346.54,0,0
TXN0004817,CUST0402,12/1/2024,26499.86,21119.35,6426.57,2768.75,11924.02,0,0
TXN0004818,CUST0402,1/1/2025,20739.81,14901.08,4849.26,2025.26,8026.56,0,0
TXN0004819,CUST0402,2/1/2025,29676.18,21880.68,5327.7,5485.12,11067.86,0,0
TXN0004820,CUST0402,3/1/2025,29576.43,19890.34,10655.8,5702.84,3531.7,0,0
TXN0004821,CUST0402,4/1/2025,24174.6,18463,10617.05,2771.18,5074.77,1,5
TXN0004822,CUST0402,5/1/2025,26623.92,22305.41,3009.6,2297.67,16998.14,0,0
TXN0004823,CUST0402,6/1/2025,26355.32,21134.22,8497.8,4051.74,8584.69,0,0
TXN0004824,CUST0402,7/1/2025,28399.7,23932.37,4562.24,7974.04,11396.09,0,0
TXN0004825,CUST0403,8/1/2024,308491.33,199916.55,86855.8,3998.33,109062.42,0,0
TXN0004826,CUST0403,9/1/2024,273626.56,187281.92,72389.44,19987.75,94904.73,0,0
TXN0004827,CUST0403,10/1/2024,272542.16,231199.5,53196.39,40670.98,137332.13,0,0
TXN0004828,CUST0403,11/1/2024,299497.47,182597.63,52043.19,24627.55,105926.9,0,0
TXN0004829,CUST0403,12/1/2024,256314.45,185046.33,38762.27,24887.78,121396.29,0,0
TXN0004830,CUST0403,1/1/2025,312758.08,218618.82,104692.08,28798.28,85128.45,0,0
TXN0004831,CUST0403,2/1/2025,289660.64,186663.08,46336.69,35868.2,104458.19,0,0
TXN0004832,CUST0403,3/1/2025,221128.02,165403,64540.01,26382.7,74480.28,0,0
TXN0004833,CUST0403,4/1/2025,236510.11,201744.38,42935.14,22926.08,135883.17,0,0
TXN0004834,CUST0403,5/1/2025,290676.27,211168.58,40056.05,11293.11,159819.42,0,0
TXN0004835,CUST0403,6/1/2025,287021.82,237690.92,23769.09,34957.16,178964.67,0,0
TXN0004836,CUST0403,7/1/2025,301072.98,272189.6,80350.79,66602.88,125235.93,0,0
TXN0004837,CUST0404,8/1/2024,57487.7,33103.14,13464.2,5973.19,13665.76,0,0
TXN0004838,CUST0404,9/1/2024,57390.93,42441.11,15820.84,6143.18,20477.09,0,0
TXN0004839,CUST0404,10/1/2024,65574.16,48752.49,27834.24,11309.47,9608.78,0,0
TXN0004840,CUST0404,11/1/2024,60907.18,46026.06,14806.82,5662.26,25556.98,0,0
TXN0004841,CUST0404,12/1/2024,66678.65,51368.37,11811.62,4770.69,34786.07,1,10
TXN0004842,CUST0404,1/1/2025,62247.72,37568.38,16758.36,751.37,20058.65,0,0
TXN0004843,CUST0404,2/1/2025,64191.73,46821.44,16298.88,9794.97,20727.58,0,0
TXN0004844,CUST0404,3/1/2025,59606.67,43607.92,14827.02,6146.39,22634.51,0,0
TXN0004845,CUST0404,4/1/2025,59406.27,35199.25,11844.88,3210.36,20144.01,0,0
TXN0004846,CUST0404,5/1/2025,58562.64,42529.22,19938.88,5291.6,17298.74,0,0
TXN0004847,CUST0404,6/1/2025,61291.05,42263.33,13093.77,10343.43,18826.13,1,5
TXN0004848,CUST0404,7/1/2025,69432.69,54235.55,14965.28,8373.29,30896.98,0,0
TXN0004849,CUST0405,8/1/2024,132499.26,96812.7,33003.8,13497.12,50311.78,0,0
TXN0004850,CUST0405,9/1/2024,154776.39,136801.71,62182.2,15743.73,58875.79,0,0
TXN0004851,CUST0405,10/1/2024,150758.78,128834.69,70368.52,11894.83,46571.35,0,0
TXN0004852,CUST0405,11/1/2024,131280.1,86372.04,28930.6,13300.88,44140.56,1,45
TXN0004853,CUST0405,12/1/2024,128597.02,92306.81,27238.16,8873.18,56195.47,0,0
TXN0004854,CUST0405,1/1/2025,144998.79,109876.78,32581.72,29168.27,48126.79,0,0
TXN0004855,CUST0405,2/1/2025,129269.23,108673.24,47970.31,15254.67,45448.26,0,0
TXN0004856,CUST0405,3/1/2025,122773.4,86957.55,26040.75,6008.12,54908.68,0,0
TXN0004857,CUST0405,4/1/2025,145337.86,113876.91,16694.82,8437.32,88744.78,0,0
TXN0004858,CUST0405,5/1/2025,116031.78,90468.33,40961.05,20803.11,28704.17,1,5
TXN0004859,CUST0405,6/1/2025,138211.97,92132.85,22804.42,14085.55,55242.88,0,0
TXN0004860,CUST0405,7/1/2025,137900.29,118391.89,43943.74,18419.66,56028.49,0,0
TXN0004861,CUST0406,8/1/2024,66096.31,42565.07,14100.99,3732.08,24732,0,0
TXN0004862,CUST0406,9/1/2024,70400.51,59221.18,19630.06,10978.16,28612.95,0,0
TXN0004863,CUST0406,10/1/2024,71246.44,49468.87,11981.8,10653.34,26833.73,0,0
TXN0004864,CUST0406,11/1/2024,76411.25,51160.37,19141.31,8343.93,23675.14,0,0
TXN0004865,CUST0406,12/1/2024,70747.17,39051.56,8715.22,1681.57,28654.77,0,0
TXN0004866,CUST0406,1/1/2025,84220.52,62315.79,27538.5,11542.83,23234.47,0,0
TXN0004867,CUST0406,2/1/2025,61699.08,44044.56,20178.03,7120.05,16746.48,0,0
TXN0004868,CUST0406,3/1/2025,72978.75,56507.08,23089.25,10960.43,22457.4,1,15
TXN0004869,CUST0406,4/1/2025,71670.12,57437.51,18701.13,10621.2,28115.19,1,20
TXN0004870,CUST0406,5/1/2025,72893.39,46871.23,21517.93,9537.37,15815.93,0,0
TXN0004871,CUST0406,6/1/2025,68300.53,53375.01,12828.57,4052.51,36493.93,0,0
TXN0004872,CUST0406,7/1/2025,80840,62783.09,23035.34,7685,32062.75,0,0
TXN0004873,CUST0407,8/1/2024,35783.41,22980.87,6077.19,1156.52,15747.16,0,0
TXN0004874,CUST0407,9/1/2024,32154.77,26133.3,9521.09,6385.71,10226.5,0,0
TXN0004875,CUST0407,10/1/2024,29283.64,15879.32,8270.2,1381.79,6227.33,0,0
TXN0004876,CUST0407,11/1/2024,28956.27,25438.18,12036.28,4520.73,8881.16,0,0
TXN0004877,CUST0407,12/1/2024,33526.93,22154.09,7832.42,4434.98,9886.69,0,0
TXN0004878,CUST0407,1/1/2025,30728.67,20039.81,5025.23,3426.54,11588.04,0,0
TXN0004879,CUST0407,2/1/2025,31863.07,18847.53,6008.81,1474.78,11363.94,0,0
TXN0004880,CUST0407,3/1/2025,31478.57,19250.95,8621.86,1313.2,9315.89,0,0
TXN0004881,CUST0407,4/1/2025,32668.45,22092.03,6511.62,4841.56,10738.85,0,0
TXN0004882,CUST0407,5/1/2025,31444.81,22124.83,7850.91,3331.83,10942.09,0,0
TXN0004883,CUST0407,6/1/2025,38159.29,27100.65,12430.79,3446.26,11223.6,0,0
TXN0004884,CUST0407,7/1/2025,31224.04,20823.78,4044.98,3010.43,13768.37,0,0
TXN0004885,CUST0408,8/1/2024,18221.06,12902.1,2419.82,2426.2,8056.08,0,0
TXN0004886,CUST0408,9/1/2024,20807.6,13368.25,5339.59,267.36,7761.3,0,0
TXN0004887,CUST0408,10/1/2024,20159.49,12996.57,2593.44,1671.41,8731.71,0,0
TXN0004888,CUST0408,11/1/2024,19781.91,13956.88,4971,2092.93,6892.95,0,0
TXN0004889,CUST0408,12/1/2024,24920.21,19310.48,5998.56,5654.21,7657.71,0,0
TXN0004890,CUST0408,1/1/2025,20732.39,14641.43,6941.58,1494.15,6205.7,0,0
TXN0004891,CUST0408,2/1/2025,22473.4,15215.15,7027.27,304.3,7883.58,1,20
TXN0004892,CUST0408,3/1/2025,19181.9,14491.62,4574.13,2519.82,7397.67,0,0
TXN0004893,CUST0408,4/1/2025,21831.96,14965.8,6407.78,811,7747.03,0,0
TXN0004894,CUST0408,5/1/2025,18250.67,11953.67,4626.31,2729.61,4597.74,0,0
TXN0004895,CUST0408,6/1/2025,22243.49,13740.1,5426.01,2217.7,6096.39,0,0
TXN0004896,CUST0408,7/1/2025,21114.64,13604.08,3989.28,2255.17,7359.64,0,0
TXN0004897,CUST0409,8/1/2024,29326.66,22770.37,8556.93,455.41,13758.04,0,0
TXN0004898,CUST0409,9/1/2024,31354.93,26100.2,10771.66,5354.57,9973.97,0,0
TXN0004899,CUST0409,10/1/2024,30625.9,24885.05,10714.7,4285.63,9884.72,0,0
TXN0004900,CUST0409,11/1/2024,26106.23,20985.31,4340.77,2360.07,14284.47,0,0
TXN0004901,CUST0409,12/1/2024,26149.43,19673.3,8369.75,3249.09,8054.45,0,0
TXN0004902,CUST0409,1/1/2025,29758.49,23653.03,8573.05,1461.94,13618.03,1,10
TXN0004903,CUST0409,2/1/2025,29105.38,19723.71,4493.42,7889.49,7340.8,0,0
TXN0004904,CUST0409,3/1/2025,25233.86,18105.63,5790.5,3065.16,9249.97,0,0
TXN0004905,CUST0409,4/1/2025,27708.12,19743.67,6675.69,3537.2,9530.78,0,0
TXN0004906,CUST0409,5/1/2025,24684.89,17356.38,5420.83,2637.62,9297.94,0,0
TXN0004907,CUST0409,6/1/2025,27963.97,16536.33,7483.23,969.02,8084.07,1,15
TXN0004908,CUST0409,7/1/2025,28332.81,21615.66,6707.06,3290.27,11618.34,1,5
TXN0004909,CUST0410,8/1/2024,58198.32,40526.05,18575.48,8321.43,13629.14,0,0
TXN0004910,CUST0410,9/1/2024,54671.38,37915.62,15543.9,12907.03,9464.68,0,0
TXN0004911,CUST0410,10/1/2024,47970.05,30289.17,12819.37,5660.31,11809.48,0,0
TXN0004912,CUST0410,11/1/2024,48801.63,33204.55,14971.01,2585.2,15648.34,0,0
TXN0004913,CUST0410,12/1/2024,50929.44,34090.23,13379.17,3311.93,17399.13,0,0
TXN0004914,CUST0410,1/1/2025,50800.91,35040.93,10857.59,4756.35,19426.99,0,0
TXN0004915,CUST0410,2/1/2025,50321.69,32680.5,4096.36,5232.82,23351.32,0,0
TXN0004916,CUST0410,3/1/2025,53650.02,41072.85,11711.06,7828.47,21533.32,0,0
TXN0004917,CUST0410,4/1/2025,53125.77,35540.43,12828.17,6883.25,15829.02,0,0
TXN0004918,CUST0410,5/1/2025,60374.15,55319.32,25968.28,7210.34,22140.7,1,20
TXN0004919,CUST0410,6/1/2025,46392.02,38250.26,8446.26,6212.61,23591.39,0,0
TXN0004920,CUST0410,7/1/2025,55835.71,37688.17,10236.06,1107.75,26344.36,0,0
TXN0004921,CUST0411,8/1/2024,33761.55,19831.07,5515.31,2038.07,12277.69,0,0
TXN0004922,CUST0411,9/1/2024,32413.63,24461.71,4142.55,3522.5,16796.66,1,30
TXN0004923,CUST0411,10/1/2024,32754.36,24475.88,12092.17,5255.03,7128.68,0,0
TXN0004924,CUST0411,11/1/2024,35914.23,29612.32,8000.81,5619.98,15991.53,0,0
TXN0004925,CUST0411,12/1/2024,32292.63,22927.43,9174.58,5075.6,8677.24,0,0
TXN0004926,CUST0411,1/1/2025,34317.39,23078.61,8852.16,478.53,13747.93,0,0
TXN0004927,CUST0411,2/1/2025,40937.07,23679.2,6742.57,3786.49,13150.14,0,0
TXN0004928,CUST0411,3/1/2025,35993.1,19618.28,5184.37,2308.25,12125.66,0,0
TXN0004929,CUST0411,4/1/2025,32623.59,18418.12,10556.81,4145.13,3716.18,0,0
TXN0004930,CUST0411,5/1/2025,35138.56,23661.63,8753.38,3706.43,11201.81,0,0
TXN0004931,CUST0411,6/1/2025,37908.92,23117.49,8352.13,4215.46,10549.91,0,0
TXN0004932,CUST0411,7/1/2025,37328.08,26395.71,8509.9,4956.58,12929.24,0,0
TXN0004933,CUST0412,8/1/2024,125546.46,94109.05,31736.47,3021.09,59351.5,0,0
TXN0004934,CUST0412,9/1/2024,123402.42,87943.06,45119.6,15336.64,27486.82,0,0
TXN0004935,CUST0412,10/1/2024,130515.81,85604.33,32767.41,13242.85,39594.07,0,0
TXN0004936,CUST0412,11/1/2024,129540.62,88203.32,34662.21,22313.88,31227.23,0,0
TXN0004937,CUST0412,12/1/2024,118164.08,81785.53,25715.71,8871.06,47198.75,0,0
TXN0004938,CUST0412,1/1/2025,112921.4,85832.87,33471.39,15888.6,36472.88,0,0
TXN0004939,CUST0412,2/1/2025,119318.5,87083.98,8708.4,12340.25,66035.33,0,0
TXN0004940,CUST0412,3/1/2025,102617.64,72547.19,29061.53,11705.04,31780.62,0,0
TXN0004941,CUST0412,4/1/2025,133002.38,69905.11,27520.5,13009.84,29374.77,0,0
TXN0004942,CUST0412,5/1/2025,126946.32,81396.24,36101.49,3994.61,41300.15,0,0
TXN0004943,CUST0412,6/1/2025,118490.41,91861.53,36475.25,8492.44,46893.84,0,0
TXN0004944,CUST0412,7/1/2025,122480.96,82008.8,31925.9,7083.24,42999.66,0,0
TXN0004945,CUST0413,8/1/2024,66844.65,46810.36,17934.19,6018.04,22858.12,0,0
TXN0004946,CUST0413,9/1/2024,51518.97,38373.68,13593.38,6557.9,18222.4,0,0
TXN0004947,CUST0413,10/1/2024,47033.19,31529.68,13700.87,3422.94,14405.87,0,0
TXN0004948,CUST0413,11/1/2024,47119.96,38731.44,9842.87,4030.22,24858.34,0,0
TXN0004949,CUST0413,12/1/2024,52584.13,30349.13,11700.02,2230.46,16418.65,0,0
TXN0004950,CUST0413,1/1/2025,50218.7,39099.88,15406.79,7642.43,16050.66,0,0
TXN0004951,CUST0413,2/1/2025,52475.86,33161.06,13344.79,2779.97,17036.29,0,0
TXN0004952,CUST0413,3/1/2025,50446.29,34018.82,14624.41,680.38,18714.03,0,0
TXN0004953,CUST0413,4/1/2025,53173.72,35250.27,8927.98,7966.22,18356.07,0,0
TXN0004954,CUST0413,5/1/2025,55555.78,34514.49,15422.16,2431.38,16660.96,0,0
TXN0004955,CUST0413,6/1/2025,56971.88,42602.52,16790.76,8837.85,16973.9,0,0
TXN0004956,CUST0413,7/1/2025,43296.26,36526.32,3652.63,8627.16,24246.53,0,0
TXN0004957,CUST0414,8/1/2024,68850.97,50479.15,14920.45,12567.92,22990.78,0,0
TXN0004958,CUST0414,9/1/2024,64555.89,42998.53,24120.03,11858.56,7019.95,0,0
